entry_i,exit_i,ret,win,is_sample
975,979,0.002219798650567711,1,0
980,984,0.0016075742479203284,1,0
985,989,0.0015391333142191037,1,0
990,994,0.0020711879389426584,1,0
995,999,0.0017875604504957094,1,0
1025,1029,0.005250948016823704,1,0
1030,1034,0.003745690636419053,1,0
1035,1039,0.005117769229078709,1,0
1040,1044,0.0035310705005170305,1,0
1045,1049,0.005130834418440049,1,0
1050,1054,-0.0007395729670397344,0,0
1055,1059,-0.0013483976328705286,0,0
1061,1065,-0.0007917072575909399,0,0
1067,1071,-0.002341558836691892,0,0
1072,1076,-0.0023156185000008833,0,0
1125,1129,0.00029308001738223175,1,0
1130,1134,-0.00041758820669866284,0,0
1135,1139,0.001132142832095269,1,0
1140,1144,-0.0015160502556354626,0,0
1145,1149,-0.0015660246043364603,0,0
1150,1154,-0.0014735393590639646,0,0
1157,1161,-9.797511858027064e-05,0,0
1164,1168,-0.0029440271011745914,0,0
1169,1173,0.0007765345809386613,1,0
1174,1178,0.0010601619442368012,1,0
1325,1329,0.003618483651166257,1,0
1330,1334,0.005576887588891921,1,0
1335,1339,0.0039117183689398195,1,0
1340,1344,0.0004247657031496747,1,0
1345,1349,-0.0008617779545195816,0,0
1375,1379,-0.003558506453624385,0,0
1382,1386,-0.0037203831763805294,0,0
1387,1391,0.0009998333231462046,1,0
1392,1396,4.025703825304714e-05,1,0
1397,1401,0.00011814724501899303,1,0
1450,1454,0.00032376213259168547,1,0
1455,1459,-0.00012082317411226708,0,0
1460,1464,0.0006315308263933807,1,0
1465,1469,0.0006127933058240323,1,0
1470,1474,0.0004871575035328699,1,0
